 Position , Forename , Surname , Height , Weight , Standing , Skill , Potential , Team , Games , Tackles , INTs , Sacks , FF , FR , Blocks , TDs ," Safeties
"
CB,John,Andrews,5 - 10,172,Sr,3.0,3.0,Ball State,4,20,0,0.0,0,0,0,0,"0
"
SS,Willard,McCready,6 - 0,189,(Sr),5.0,5.0,Wisconsin,4,22,2,0.0,0,0,0,0,"0
"
SS,Corey,Davis,6 - 2,195,So,4.5,5.0,Pittsburgh,2,11,2,0.0,0,0,0,0,"0
"
ILB,Jack,Cavazos,6 - 3,240,Jr,4.0,4.5,UCLA,7,44,0,0.0,0,0,0,0,"0
"
DE,Rodney,Randolph,6 - 5,255,(So),1.5,3.0,Temple,1,2,0,1.0,0,0,0,0,"0
"
DE,Zachary,Walker,6 - 4,258,(Jr),2.0,2.0,Ohio,1,10,0,0.0,0,0,0,0,"0
"
OLB,Tony,Stephens,6 - 2,235,Jr,2.5,2.5,Oklahoma State,1,5,0,0.0,0,0,0,0,"0
"
CB,Ken,Whiting,6 - 2,181,(Sr),4.5,4.5,Connecticut,5,26,0,0.0,0,0,0,0,"0
"
DE,Frank,Trujillo,6 - 2,250,(So),3.0,3.5,Stanford,2,5,0,2.0,0,0,0,0,"0
"
DT,Corey,Joiner,6 - 2,312,Fr,2.0,2.5,Akron,2,12,0,0.0,0,0,0,0,"0
"
FS,Michael,Bryan,5 - 10,177,(Jr),4.5,4.5,Oklahoma,3,9,3,0.0,0,0,0,0,"0
"
SS,William,Kirk,5 - 11,206,Jr,3.0,3.0,Wake Forest,3,12,1,0.0,0,0,0,1,"0
"
DE,Joey,Green,6 - 1,260,(Sr),4.5,4.5,Boston College,5,21,0,6.5,0,0,0,0,"0
"
DT,Abe St.,Clair,6 - 0,307,So,3.5,3.5,Fresno State,1,1,0,1.0,0,0,0,0,"0
"
CB,Homer,Alley,5 - 9,164,(Sr),3.0,3.0,Oregon State,2,7,1,0.0,0,0,0,0,"0
"
SS,Michael,Alley,6 - 1,171,(Sr),3.0,3.0,New Mexico,1,5,0,0.0,0,0,0,0,"0
"
FS,Scott,Ward,5 - 9,181,(Sr),4.0,4.0,Connecticut,3,13,0,0.0,1,2,0,1,"0
"
ILB,Nathaniel,Harper,6 - 1,235,(Jr),3.5,3.5,Washington State,5,32,0,0.0,0,0,0,0,"0
"
DT,Christian,Okonkwo,6 - 5,297,Fr,2.0,5.0,Oregon,3,15,0,2.5,0,0,0,0,"0
"
ILB,David,Mosley,6 - 0,236,(Sr),4.5,4.5,Kentucky,5,39,1,0.0,0,0,0,0,"0
"
SS,Austin,Gregory,6 - 0,191,(Fr),2.0,3.5,TCU,2,7,1,0.0,0,0,0,0,"0
"
CB,Devon,Drummond,5 - 11,181,Jr,4.0,5.0,Kansas,10,52,4,0.0,0,0,0,0,"0
"
ILB,Ayden,Crouse,6 - 0,225,So,2.5,2.5,Virginia Tech,4,26,0,0.0,0,0,0,0,"0
"
DE,Garrett,Thomas,6 - 5,265,(Sr),3.5,3.5,Arkansas,4,18,0,4.0,0,0,0,0,"0
"
OLB,Steven,Martinez,6 - 3,232,Sr,3.5,3.5,Arkansas,5,33,0,1.0,0,0,0,0,"0
"
OLB,Lance,Blount,6 - 2,238,(Sr),3.5,3.5,North Carolina,5,33,0,0.0,0,0,0,0,"0
"
ILB,Lawrence,Bernier,6 - 1,225,Sr,3.0,3.0,Kansas State,9,53,0,0.5,0,1,0,0,"0
"
SS,Ryan,White,5 - 10,175,(Jr),3.5,3.5,Kent State,3,11,3,0.0,0,0,0,1,"0
"
FS,Zachary,Dumas,6 - 1,199,Fr,2.0,4.0,Eastern Michigan,8,24,7,0.0,0,0,0,1,"0
"
CB,Kristian,Harvey,5 - 9,176,So,3.5,4.0,Rutgers,2,8,1,0.0,0,0,0,1,"0
"
OLB,William,Thomas,6 - 4,215,(Jr),5.0,5.0,BYU,9,58,0,3.0,0,0,0,0,"0
"
OLB,Maynard,Anderson,6 - 0,223,(So),3.0,3.0,Duke,4,19,0,0.5,0,0,0,0,"0
"
DE,Dan,Chandler,6 - 4,272,Sr,3.5,3.5,Clemson,2,10,0,0.0,0,0,0,0,"0
"
DT,Justin,Keller,6 - 6,294,Jr,3.0,3.5,Wake Forest,5,18,0,5.0,0,0,0,0,"0
"
DE,Josiah,Harden,6 - 3,249,Fr,3.0,5.0,North Carolina,7,30,0,8.0,0,0,0,0,"0
"
FS,Charles,Mitchell,6 - 1,191,(Jr),3.5,3.5,Fresno State,3,9,2,0.0,0,0,0,0,"0
"
DT,Joseph,Rouse,6 - 4,300,(Jr),4.0,4.0,Stanford,1,5,0,0.0,0,0,0,0,"0
"
DE,Kenneth,Stanford,5 - 11,258,So,3.0,4.5,North Carolina State,2,11,0,1.0,0,0,0,0,"0
"
CB,David,Ross,6 - 1,195,(So),2.5,3.0,North Carolina,1,2,1,0.0,0,0,0,0,"0
"
CB,Aaron,Haskins,5 - 10,165,(Fr),2.0,3.5,Michigan State,1,1,1,0.0,0,0,0,0,"0
"
FS,Jake,Ledbetter,5 - 10,194,Fr,1.0,4.0,South Carolina,4,25,0,0.0,1,0,0,0,"0
"
